Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2020-11-20 0:58:50,https://drive.google.com/open?id=1MoM7hlEpfS4fxyT8rWVu8nHYvoebNuTa,SYNO,iOS,Elnakka,True,Race,The Perfect Turns,Time trial,13.95,Race
2020-11-15 20:58:37,https://drive.google.com/open?id=1yftlYq41NQB6asmSPo1gJZysh-JIWmc9,hschindele,iOS,Elnakka,True,Race,The Perfect Turns,Time trial,14.36,Race
2020-11-15 21:03:07,https://drive.google.com/open?id=1WVCJ0VuMIcWaJrq8IjpyWGcsqTVFneQX,hschindele,iOS,Elnakka,False,Race,The Path Finder,Time trial,33.98,Race
2020-11-15 21:04:16,https://drive.google.com/open?id=1pdzZw9NHyZnAyItPlRNCuXBrZzZq2a3-,hschindele,iOS,Elnakka,True,Race,Super G,Time trial,36.51,Race
2020-11-15 21:05:10,https://drive.google.com/open?id=15qZqZ0uo6tZbBmrDCNMWFhwr17RpUFgo,hschindele,iOS,Elnakka,False,Race,Ellnau Shoulder Track,Time trial,34.7,Race
2020-11-15 21:06:03,https://drive.google.com/open?id=164XSJp5manTTYr-12qqNopy8E4KYJiSg,hschindele,iOS,Elnakka,False,Trail,Forest Excursion,Time trial,22.91,Trail
2020-11-15 21:07:44,https://drive.google.com/open?id=1DdgDn-g5SgML3Z_ZnUI1VdsZxMxteURX,hschindele,iOS,Elnakka,True,TTB,Elnakka West,Time trial,30.68,TTB
2020-11-16 19:25:23,https://drive.google.com/open?id=1kqgv-FRkZtcHPu-Fsk-GILA8tihY19Tp,hschindele,iOS,Elnakka,True,Trail,Across The Clover Ridge,Time trial,40.83,Trail
2020-11-19 11:27:37,https://drive.google.com/open?id=17beSi1PxWvT_4es-Y8jTk9F4VpRLV__7,hschindele,iOS,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.54,Trail
2020-11-19 17:22:05,https://drive.google.com/open?id=1wqPiPL4hsAWVK0yFYA_Ngcpgp0eS95f1,Chesty,iOS,Elnakka,False,Race,Ellnau Shoulder Track,Time trial,35.88,Race
2020-11-19 22:28:30,https://drive.google.com/open?id=1bhdlcRXUq_Pt-AH1Md2aTRqxmKUDFAbC,hschindele,iOS,Elnakka,True,Race,The Perfect Turns,Time trial,13.99,Race
2020-11-19 23:04:41,https://drive.google.com/open?id=1DvUQdiGQhZbuegqcAOGwZtGpIRmK9J1Z,BouncyJello,Android,Elnakka,False,Trail,The Boulder Valley Pass,Time trial,21.83,Trail
2020-11-19 23:05:34,https://drive.google.com/open?id=1IsdZYwY3-qBqgostZv_fll69ad7cVPma,BouncyJello,Android,Elnakka,True,Trail,Forest Excursion,Time trial,22.22,Trail
2020-11-19 23:06:13,https://drive.google.com/open?id=1trnGVcmym2YorS5unD9n9mFZ6WzADmHR,BouncyJello,Android,Elnakka,False,Trail,Clover Road Trail,Time trial,17.76,Trail
2020-11-19 23:06:59,https://drive.google.com/open?id=12AeWJcgey2eAQM8FR4-d9Dzx4VNUei1Y,BouncyJello,Android,Elnakka,True,Trail,The Pillow Pass,Time trial,15.98,Trail
2020-11-19 23:07:56,https://drive.google.com/open?id=1zS7AAFgoJIu08ggphrsOB9ULhEMLaz5g,BouncyJello,Android,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.53,Trail
2020-11-19 23:08:38,https://drive.google.com/open?id=1k3JUaFK6aawHWdvOXBX0vVD98Z94YtYU,BouncyJello,Android,Elnakka,True,Race,Ellnau Shoulder Track,Time trial,34.38,Race
2020-11-19 23:09:44,https://drive.google.com/open?id=1olHoDF7oYYHkFXoCUuMafGmz_vol0pqa,BouncyJello,Android,Elnakka,True,Race,The Elements,Time trial,26.77,Race
2020-11-20 7:26:32,https://drive.google.com/open?id=1JhlAPEVsbQ0NmfuX-PHKsuw6yOaeNf0R,hschindele,iOS,Elnakka,True,Race,The Perfect Turns,Time trial,13.91,Race
2020-11-23 19:49:55,https://drive.google.com/open?id=16fcSfqsm91KidLJpKZNAfNfU_cvBAmOB,Shadow,iOS,Elnakka,False,Trail,Ellnau River Rush,Time trial,21.59,Trail
2020-11-24 12:35:27,https://drive.google.com/open?id=1wQXxbocZ5tHmQrV-jknHp91Bu--Kr1GF,Shadow,iOS,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.44,Trail
2020-11-24 13:06:52,https://drive.google.com/open?id=1SsDk-Gs8TqEVf9fihPDiScqW8C3qii3L,Shadow,iOS,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.43,Trail
2020-11-24 13:09:46,https://drive.google.com/open?id=1Gxp4Oz1zw8vL1L3DAxCR3S6VIK1mN4yt,hschindele,iOS,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.39,Trail
2020-11-24 14:56:03,https://drive.google.com/open?id=1T8b0nPs_VdGoaSHlXsuIbxaMMaMU3yel,BouncyJello,Android,Elnakka,True,Trail,Ellnau River Rush,Time trial,21.32,Trail
2020-11-24 18:28:24,https://drive.google.com/open?id=1RUyPUjrsu_n2EIPFewuctEy41tR6pe7g,SYNO,iOS,Elnakka,False,Race,The Elements,Time trial,27.41,Race
2020-11-24 18:30:11,https://drive.google.com/open?id=1e5nIymqfPat7yHUtVBuEFXsjv0ZkE_7P,SYNO,iOS,Elnakka,False,Race,Super G,Time trial,36.95,Race
2020-11-24 18:31:22,https://drive.google.com/open?id=19w8XzaWzaSQDntrmmsBAPU83p8spjrzq,SYNO,iOS,Elnakka,False,Race,Ellnau Shoulder Track,Time trial,34.88,Race
2020-11-24 18:32:36,https://drive.google.com/open?id=1Asf1h3Sm3geFuAJyR487af_JRHLzmuk8,SYNO,iOS,Elnakka,False,Trail,Clover Road Trail,Time trial,17.84,Trail
2020-11-24 18:33:37,https://drive.google.com/open?id=1sBBQNBxlI9brdSMBI_8mfNl-NuA7T3-G,SYNO,iOS,Elnakka,False,Trail,Ellnau River Rush,Time trial,21.78,Trail
